observation_id,date,region,soil_type,crop_type,avg_temperature_c,avg_humidity_pct,rainfall_mm,primary_pest_type,pest_severity_score,pest_count_per_plot,treatment_recommended
OBS-04177,2022-09-24,East_Region,Loam,Cotton,29.1,38.1,42.9,Blight_Spores,Low,3,0
OBS-04178,2023-10-14,West_Region,Loam,Corn,25.2,82.6,46.2,Whiteflies,Low,3,0
OBS-04179,2022-04-13,Central_Valley,Loam,Wheat,29.1,85.0,28.4,Armyworms,Low,2,0
OBS-04180,2023-06-21,West_Region,Loam,Cotton,39.6,32.5,47.0,Armyworms,Low,3,0
OBS-04181,2022-08-07,North_Region,Silt,Corn,21.7,43.3,28.9,Armyworms,Low,1,0
OBS-04182,2023-02-05,West_Region,Loam,Rice,21.6,39.4,5.8,Blight_Spores,Low,0,0
OBS-04183,2022-10-07,South_Region,Silt,Wheat,16.3,71.4,3.0,Aphids,Medium,5,1
OBS-04184,2022-01-20,South_Region,Clay,Cotton,36.7,46.0,0.6,Blight_Spores,Low,1,0
OBS-04185,2022-08-05,Central_Valley,Clay,Barley,30.8,76.5,20.6,Beetles,Low,2,0
OBS-04186,2022-04-21,East_Region,Loam,Tomato,19.7,42.8,13.6,Beetles,Low,2,0
OBS-04187,2022-07-09,North_Region,Silt,Corn,27.6,54.7,33.0,Beetles,Low,1,0
OBS-04188,2022-09-04,North_Region,Silt,Rice,23.0,64.7,21.8,Armyworms,Low,0,0
OBS-04189,2023-10-21,Central_Valley,Clay,Barley,10.1,42.4,40.6,Blight_Spores,Low,0,0
OBS-04190,2023-01-04,South_Region,Loam,Barley,33.8,42.9,10.1,Whiteflies,Medium,6,1
OBS-04191,2023-01-06,North_Region,Sandy,Cotton,21.5,92.1,38.0,Beetles,Medium,4,1
OBS-04192,2023-11-10,Central_Valley,Loam,Cotton,36.7,55.0,34.0,Whiteflies,Low,3,0
OBS-04193,2023-06-13,North_Region,Loam,Soybean,38.2,82.8,35.7,Aphids,High,9,1
OBS-04194,2022-09-08,North_Region,Clay,Corn,24.7,52.3,21.1,Blight_Spores,Low,0,0
OBS-04195,2022-01-07,East_Region,Silt,Tomato,17.4,91.1,21.1,Aphids,Low,3,0
OBS-04196,2023-11-24,Central_Valley,Sandy,Wheat,16.8,32.9,17.7,Beetles,Low,2,0
OBS-04197,2023-01-07,North_Region,Clay,Corn,32.0,51.1,33.4,Blight_Spores,Medium,4,1
OBS-04198,2023-11-06,South_Region,Loam,Barley,13.8,88.2,32.1,Blight_Spores,Low,0,0
OBS-04199,2023-11-09,West_Region,Clay,Wheat,21.3,91.7,7.5,Beetles,Medium,5,1
OBS-04200,2022-11-30,East_Region,Clay,Corn,14.3,51.0,23.6,Armyworms,Medium,4,1
OBS-04201,2022-09-21,West_Region,Loam,Soybean,25.7,72.9,22.7,Armyworms,Medium,4,1
OBS-04202,2023-08-04,East_Region,Loam,Tomato,25.8,66.2,37.7,Aphids,Low,1,0
OBS-04203,2022-07-01,North_Region,Silt,Tomato,27.5,63.0,5.3,Armyworms,Low,2,0
OBS-04204,2023-01-30,West_Region,Silt,Corn,34.3,47.7,35.6,Aphids,Low,3,0
OBS-04205,2023-01-05,South_Region,Silt,Soybean,17.2,41.6,8.9,Aphids,Low,2,0
OBS-04206,2023-01-05,Central_Valley,Loam,Corn,30.2,51.7,38.3,Armyworms,Low,1,0
OBS-04207,2022-06-08,South_Region,Silt,Cotton,38.7,37.3,30.3,Armyworms,Low,2,0
OBS-04208,2022-11-16,North_Region,Loam,Soybean,17.8,31.6,5.9,Whiteflies,Low,1,0
OBS-04209,2022-06-03,North_Region,Clay,Tomato,24.5,76.3,11.9,Aphids,Low,2,0
OBS-04210,2023-08-25,North_Region,Sandy,Wheat,25.1,66.7,25.1,Beetles,Medium,5,1
OBS-04211,2022-07-29,West_Region,Clay,Soybean,25.2,91.0,28.1,Beetles,Low,0,0
OBS-04212,2023-05-18,West_Region,Loam,Rice,18.5,41.5,43.2,Beetles,Low,1,0
OBS-04213,2022-03-13,West_Region,Clay,Cotton,13.9,50.0,16.9,Whiteflies,Low,1,0
OBS-04214,2022-04-16,East_Region,Silt,Rice,35.5,42.4,47.9,Whiteflies,Medium,4,1
OBS-04215,2022-11-10,South_Region,Clay,Corn,18.4,83.0,0.0,Aphids,Low,2,0
OBS-04216,2022-04-28,South_Region,Loam,Tomato,32.2,69.5,38.6,Whiteflies,High,7,1
OBS-04217,2022-08-22,West_Region,Sandy,Rice,12.7,60.4,4.7,Aphids,Low,0,0
OBS-04218,2023-06-04,North_Region,Sandy,Rice,15.8,53.0,0.5,Armyworms,Low,0,0
OBS-04219,2022-08-23,East_Region,Clay,Cotton,25.4,93.0,38.5,Armyworms,Low,3,0
OBS-04220,2022-09-24,West_Region,Loam,Corn,15.5,93.3,20.8,Beetles,Low,3,0
OBS-04221,2022-09-13,North_Region,Loam,Corn,30.6,82.0,9.2,Aphids,Medium,4,1
OBS-04222,2023-07-24,North_Region,Silt,Wheat,23.0,79.5,38.0,Armyworms,Low,2,0
OBS-04223,2023-01-22,East_Region,Clay,Rice,13.5,72.1,12.4,Aphids,Medium,5,1
OBS-04224,2022-06-05,West_Region,Loam,Corn,12.5,88.5,24.4,Armyworms,Low,3,0
OBS-04225,2023-03-07,East_Region,Sandy,Cotton,37.4,93.3,45.0,Aphids,High,7,1
OBS-04226,2022-12-11,West_Region,Silt,Cotton,14.4,30.3,34.0,Blight_Spores,Low,0,0
OBS-04227,2023-11-03,South_Region,Silt,Tomato,24.4,32.2,7.2,Armyworms,Low,1,0
OBS-04228,2023-10-05,West_Region,Silt,Wheat,34.6,42.8,7.5,Beetles,Low,3,0
OBS-04229,2023-02-03,North_Region,Silt,Corn,15.5,46.9,43.6,Blight_Spores,Low,3,0
OBS-04230,2022-10-26,East_Region,Sandy,Tomato,14.9,74.3,8.8,Whiteflies,Medium,6,1
OBS-04231,2022-07-06,South_Region,Sandy,Barley,15.7,75.1,33.7,Blight_Spores,Low,1,0
OBS-04232,2022-06-29,North_Region,Clay,Tomato,29.6,32.4,13.0,Beetles,Medium,4,1
OBS-04233,2022-01-06,West_Region,Sandy,Barley,22.0,67.0,27.5,Whiteflies,Low,0,0
OBS-04234,2023-06-16,East_Region,Clay,Rice,26.1,50.0,12.4,Aphids,Low,3,0
OBS-04235,2022-10-11,Central_Valley,Sandy,Corn,10.3,87.6,37.1,Whiteflies,High,7,1
OBS-04236,2022-05-14,South_Region,Sandy,Wheat,31.2,67.1,9.9,Whiteflies,Medium,5,1
OBS-04237,2023-04-03,Central_Valley,Sandy,Barley,13.3,46.1,5.9,Aphids,Low,0,0
OBS-04238,2023-01-12,West_Region,Silt,Corn,10.2,33.7,0.8,Blight_Spores,Low,1,0
OBS-04239,2023-02-01,Central_Valley,Silt,Barley,23.1,31.2,19.1,Beetles,Low,2,0
OBS-04240,2023-08-12,West_Region,Loam,Wheat,35.9,32.5,25.3,Aphids,Medium,4,1
OBS-04241,2022-01-20,East_Region,Sandy,Cotton,18.2,60.0,29.7,Aphids,Low,1,0
OBS-04242,2023-01-13,East_Region,Silt,Tomato,17.0,33.2,44.1,Aphids,Low,2,0
OBS-04243,2023-07-08,East_Region,Silt,Rice,37.5,59.0,19.9,Blight_Spores,High,7,1
OBS-04244,2023-02-27,East_Region,Silt,Tomato,24.5,58.6,6.7,Armyworms,Medium,4,1
OBS-04245,2023-09-26,West_Region,Silt,Tomato,25.3,94.8,40.6,Whiteflies,Medium,4,1
OBS-04246,2023-11-11,Central_Valley,Sandy,Soybean,23.5,65.7,42.3,Armyworms,Low,0,0
OBS-04247,2022-03-17,North_Region,Clay,Cotton,35.5,30.7,4.5,Blight_Spores,Low,3,0
OBS-04248,2022-10-29,West_Region,Loam,Tomato,27.2,91.4,34.7,Armyworms,High,7,1
OBS-04249,2022-01-03,North_Region,Sandy,Rice,29.9,52.0,35.6,Whiteflies,Medium,5,1
OBS-04250,2022-01-01,South_Region,Clay,Tomato,20.2,59.5,48.3,Blight_Spores,Low,3,0
OBS-04251,2022-01-12,West_Region,Clay,Tomato,13.8,70.3,37.7,Beetles,Low,3,0
OBS-04252,2022-01-16,East_Region,Silt,Tomato,24.3,78.5,42.8,Aphids,Low,3,0
OBS-04253,2023-03-16,North_Region,Clay,Wheat,21.4,63.3,35.2,Blight_Spores,Low,0,0
OBS-04254,2023-09-28,West_Region,Silt,Rice,35.9,76.9,1.0,Whiteflies,High,8,1
OBS-04255,2022-02-26,South_Region,Silt,Cotton,36.9,83.4,35.6,Aphids,Medium,5,1
OBS-04256,2022-05-08,North_Region,Sandy,Rice,10.9,69.5,8.3,Aphids,Medium,4,1
OBS-04257,2022-02-20,East_Region,Clay,Corn,10.5,83.1,21.9,Beetles,Low,1,0
OBS-04258,2023-12-01,East_Region,Loam,Corn,32.1,92.5,45.4,Beetles,Low,3,0
OBS-04259,2022-04-18,South_Region,Sandy,Cotton,29.0,43.2,17.1,Blight_Spores,Low,2,0
OBS-04260,2022-07-21,Central_Valley,Sandy,Barley,37.2,32.6,35.5,Whiteflies,Low,0,0
OBS-04261,2023-07-07,West_Region,Sandy,Corn,30.9,83.0,36.5,Whiteflies,Low,1,0
OBS-04262,2022-04-05,West_Region,Clay,Rice,31.0,90.0,8.2,Beetles,Low,0,0
OBS-04263,2023-02-12,Central_Valley,Sandy,Cotton,23.3,45.0,7.2,Blight_Spores,Low,1,0
OBS-04264,2022-12-25,Central_Valley,Clay,Rice,29.9,85.1,45.4,Aphids,Medium,4,1
OBS-04265,2023-03-21,North_Region,Clay,Barley,35.6,78.0,23.9,Blight_Spores,Medium,6,1
OBS-04266,2022-12-16,North_Region,Silt,Barley,36.8,90.9,44.3,Blight_Spores,Low,3,0
OBS-04267,2022-12-08,South_Region,Silt,Soybean,17.8,70.7,42.5,Whiteflies,Low,2,0
OBS-04268,2022-11-21,Central_Valley,Clay,Rice,37.1,91.9,20.8,Aphids,Low,2,0
OBS-04269,2022-10-28,Central_Valley,Silt,Cotton,26.2,77.8,25.8,Blight_Spores,Low,2,0
OBS-04270,2023-11-27,East_Region,Loam,Barley,35.3,36.4,28.6,Aphids,High,8,1
OBS-04271,2022-01-26,North_Region,Sandy,Tomato,24.9,48.8,49.0,Blight_Spores,Low,1,0
OBS-04272,2022-06-27,West_Region,Silt,Cotton,24.6,81.7,11.6,Armyworms,Medium,5,1
OBS-04273,2022-08-08,North_Region,Clay,Corn,12.9,32.2,3.0,Beetles,Low,0,0
OBS-04274,2022-11-16,North_Region,Sandy,Barley,24.7,79.1,40.1,Blight_Spores,Medium,4,1
OBS-04275,2023-10-16,Central_Valley,Sandy,Wheat,14.8,72.9,1.8,Aphids,Low,3,0
OBS-04276,2022-11-12,East_Region,Silt,Wheat,37.7,71.7,8.7,Beetles,Medium,4,1
OBS-04277,2022-04-11,Central_Valley,Sandy,Corn,32.0,71.8,42.0,Aphids,Low,2,0
OBS-04278,2023-08-27,South_Region,Loam,Rice,30.0,46.9,2.1,Whiteflies,Low,1,0
OBS-04279,2023-07-04,South_Region,Clay,Tomato,27.8,32.8,1.4,Armyworms,Low,3,0
OBS-04280,2022-01-28,South_Region,Clay,Tomato,38.2,30.7,10.5,Blight_Spores,Medium,6,1
OBS-04281,2022-02-20,North_Region,Loam,Soybean,22.4,30.7,19.9,Whiteflies,Low,1,0
OBS-04282,2023-10-10,West_Region,Silt,Rice,10.5,58.9,30.0,Beetles,Low,2,0
OBS-04283,2022-10-20,Central_Valley,Silt,Barley,19.5,82.3,36.6,Beetles,Low,0,0
OBS-04284,2023-04-25,South_Region,Clay,Rice,16.6,42.8,1.6,Aphids,Low,0,0
OBS-04285,2022-09-08,West_Region,Silt,Tomato,29.6,87.9,1.3,Whiteflies,Low,2,0
OBS-04286,2023-08-31,Central_Valley,Clay,Wheat,32.7,50.3,39.8,Armyworms,Medium,5,1
OBS-04287,2022-08-08,South_Region,Sandy,Wheat,11.6,88.0,24.8,Aphids,Low,1,0
OBS-04288,2022-12-03,East_Region,Sandy,Rice,29.0,40.6,40.5,Whiteflies,Low,2,0
OBS-04289,2022-02-06,Central_Valley,Sandy,Barley,39.2,75.6,2.1,Beetles,Medium,6,1
OBS-04290,2023-09-08,South_Region,Silt,Rice,25.0,46.2,43.6,Armyworms,Low,0,0
OBS-04291,2022-09-05,Central_Valley,Sandy,Soybean,23.0,34.5,33.4,Blight_Spores,Low,1,0
OBS-04292,2022-05-17,North_Region,Clay,Cotton,29.6,76.6,49.1,Whiteflies,Medium,4,1
OBS-04293,2022-03-20,Central_Valley,Clay,Corn,17.2,90.9,13.3,Blight_Spores,Medium,4,1
OBS-04294,2023-01-01,South_Region,Sandy,Rice,27.6,73.2,39.5,Blight_Spores,Medium,4,1
OBS-04295,2023-08-23,South_Region,Silt,Soybean,14.1,38.9,22.1,Blight_Spores,Low,0,0
OBS-04296,2022-04-10,Central_Valley,Loam,Wheat,33.4,80.9,36.9,Blight_Spores,Low,2,0
OBS-04297,2022-12-11,South_Region,Silt,Wheat,29.9,90.6,12.6,Aphids,Medium,5,1
OBS-04298,2023-09-03,North_Region,Clay,Rice,12.7,87.3,44.7,Blight_Spores,Low,1,0
OBS-04299,2023-02-08,South_Region,Clay,Tomato,24.9,48.3,10.8,Whiteflies,Low,1,0
OBS-04300,2022-01-09,Central_Valley,Clay,Wheat,17.1,80.9,22.3,Whiteflies,Low,3,0
OBS-04301,2022-02-08,North_Region,Silt,Tomato,16.3,63.0,33.5,Aphids,Low,2,0
OBS-04302,2022-10-05,Central_Valley,Silt,Wheat,27.4,47.8,37.0,Beetles,Low,2,0
OBS-04303,2022-04-27,West_Region,Sandy,Barley,36.7,74.1,14.2,Whiteflies,Low,1,0
OBS-04304,2022-12-24,South_Region,Sandy,Corn,24.2,34.7,49.6,Beetles,Low,0,0
OBS-04305,2022-08-31,South_Region,Loam,Tomato,31.6,84.7,5.8,Armyworms,High,8,1
OBS-04306,2023-06-04,South_Region,Clay,Rice,16.8,33.7,25.5,Blight_Spores,Low,2,0
OBS-04307,2022-02-02,East_Region,Sandy,Corn,39.0,80.0,24.4,Whiteflies,Medium,6,1
OBS-04308,2022-10-31,Central_Valley,Clay,Cotton,15.4,34.6,17.3,Whiteflies,Low,0,0
OBS-04309,2022-02-09,Central_Valley,Sandy,Soybean,12.1,43.6,36.6,Aphids,Low,0,0
OBS-04310,2022-07-16,South_Region,Clay,Wheat,12.8,41.1,35.4,Blight_Spores,Low,0,0
OBS-04311,2023-03-01,Central_Valley,Clay,Cotton,31.9,47.9,34.4,Beetles,Low,2,0
OBS-04312,2023-08-30,West_Region,Sandy,Soybean,35.2,80.6,35.0,Blight_Spores,Medium,4,1
OBS-04313,2022-05-07,East_Region,Silt,Tomato,21.6,84.7,8.5,Beetles,Medium,5,1
OBS-04314,2023-03-24,South_Region,Loam,Soybean,18.1,81.7,19.1,Armyworms,Low,1,0
OBS-04315,2022-11-07,South_Region,Clay,Tomato,25.9,71.3,26.8,Armyworms,Medium,5,1
OBS-04316,2023-11-04,North_Region,Loam,Soybean,20.5,83.8,27.8,Blight_Spores,Low,1,0
OBS-04317,2023-11-18,Central_Valley,Clay,Soybean,28.4,85.6,6.6,Whiteflies,Low,3,0
OBS-04318,2022-01-25,Central_Valley,Clay,Corn,20.8,49.7,8.3,Armyworms,Medium,4,1
OBS-04319,2022-12-28,South_Region,Silt,Soybean,24.1,39.3,34.8,Aphids,Low,2,0
OBS-04320,2023-09-06,North_Region,Loam,Tomato,15.9,62.5,47.5,Armyworms,Low,2,0
OBS-04321,2022-08-13,East_Region,Loam,Wheat,23.5,39.2,0.1,Aphids,Low,1,0
OBS-04322,2023-07-31,South_Region,Loam,Barley,35.4,85.9,34.1,Armyworms,High,7,1
OBS-04323,2022-12-27,Central_Valley,Sandy,Rice,27.5,66.8,25.0,Armyworms,Medium,4,1
OBS-04324,2023-10-04,West_Region,Loam,Wheat,26.3,90.5,11.9,Blight_Spores,High,7,1
OBS-04325,2023-08-15,North_Region,Silt,Tomato,14.2,94.3,23.6,Whiteflies,Medium,4,1
OBS-04326,2022-06-01,North_Region,Loam,Corn,39.4,71.0,23.9,Whiteflies,Low,1,0
OBS-04327,2023-05-10,North_Region,Clay,Wheat,23.1,61.2,17.6,Armyworms,Low,3,0
OBS-04328,2023-04-06,West_Region,Sandy,Corn,24.0,70.4,10.7,Armyworms,Low,2,0
OBS-04329,2023-10-09,South_Region,Silt,Corn,12.7,60.8,32.5,Beetles,Low,0,0
OBS-04330,2022-04-02,North_Region,Clay,Barley,13.8,58.4,9.4,Armyworms,Low,1,0
OBS-04331,2023-08-09,West_Region,Loam,Wheat,37.4,38.4,4.7,Beetles,Low,2,0
OBS-04332,2022-03-26,South_Region,Clay,Tomato,22.8,46.2,42.4,Beetles,Low,2,0
OBS-04333,2023-09-13,South_Region,Silt,Cotton,38.2,88.9,46.7,Blight_Spores,Medium,6,1
OBS-04334,2023-01-07,Central_Valley,Loam,Corn,11.6,56.5,44.5,Armyworms,Low,1,0
OBS-04335,2022-08-10,Central_Valley,Clay,Rice,20.8,84.3,44.5,Aphids,Low,0,0
OBS-04336,2022-07-18,North_Region,Sandy,Rice,37.0,73.0,18.1,Whiteflies,Medium,4,1
OBS-04337,2022-01-06,West_Region,Sandy,Barley,35.6,53.3,12.3,Armyworms,Low,3,0
OBS-04338,2023-03-26,East_Region,Silt,Barley,25.7,47.6,21.3,Aphids,Low,3,0
OBS-04339,2022-03-26,East_Region,Sandy,Cotton,13.2,55.2,3.9,Whiteflies,Low,1,0
OBS-04340,2022-01-21,East_Region,Silt,Wheat,32.3,38.0,36.6,Whiteflies,Low,0,0
OBS-04341,2022-12-14,South_Region,Loam,Corn,25.9,34.4,30.0,Armyworms,Medium,4,1
OBS-04342,2022-06-08,South_Region,Sandy,Wheat,24.8,74.0,19.3,Beetles,Low,2,0
OBS-04343,2023-10-25,South_Region,Clay,Soybean,30.3,91.1,19.8,Aphids,Medium,4,1
OBS-04344,2022-06-13,North_Region,Silt,Rice,37.2,77.1,47.3,Whiteflies,Medium,5,1
OBS-04345,2022-10-03,South_Region,Sandy,Corn,34.7,39.9,14.2,Armyworms,Low,1,0
OBS-04346,2022-03-04,East_Region,Loam,Corn,23.6,72.8,5.6,Blight_Spores,Low,1,0
OBS-04347,2022-11-24,North_Region,Sandy,Corn,34.1,54.6,42.3,Whiteflies,Low,2,0
OBS-04348,2023-07-02,Central_Valley,Silt,Cotton,23.9,31.4,2.0,Whiteflies,Medium,5,1
OBS-04349,2022-10-13,East_Region,Loam,Wheat,19.8,32.8,16.5,Armyworms,Low,1,0
OBS-04350,2023-10-02,Central_Valley,Sandy,Tomato,37.6,59.4,36.5,Blight_Spores,Medium,5,1
OBS-04351,2023-07-05,Central_Valley,Silt,Corn,29.2,32.4,39.7,Beetles,Low,2,0
OBS-04352,2023-07-07,North_Region,Loam,Rice,21.9,39.3,38.1,Blight_Spores,Low,1,0
OBS-04353,2023-07-02,South_Region,Loam,Cotton,25.2,77.0,12.0,Beetles,Low,3,0
OBS-04354,2022-03-04,Central_Valley,Loam,Cotton,35.3,76.4,5.1,Whiteflies,Low,2,0
OBS-04355,2023-02-19,East_Region,Silt,Cotton,23.9,72.7,0.9,Aphids,Low,0,0
OBS-04356,2023-05-19,East_Region,Sandy,Wheat,33.4,33.7,40.2,Armyworms,Medium,4,1
OBS-04357,2023-07-30,North_Region,Silt,Barley,12.8,83.7,41.4,Aphids,Low,1,0
OBS-04358,2023-03-24,North_Region,Clay,Wheat,10.6,37.9,17.2,Whiteflies,Low,1,0
OBS-04359,2022-04-19,North_Region,Loam,Cotton,22.3,58.1,48.0,Aphids,Low,1,0
OBS-04360,2022-06-10,North_Region,Loam,Barley,34.0,75.2,7.4,Beetles,High,10,1
OBS-04361,2022-11-11,South_Region,Clay,Barley,21.7,93.4,47.7,Blight_Spores,Low,1,0
OBS-04362,2022-11-13,West_Region,Clay,Soybean,16.6,90.9,49.0,Armyworms,Medium,4,1
OBS-04363,2022-05-24,Central_Valley,Loam,Soybean,19.6,71.7,46.3,Whiteflies,Low,2,0
OBS-04364,2023-02-09,North_Region,Loam,Rice,10.8,66.8,29.1,Armyworms,Low,2,0
OBS-04365,2022-07-30,North_Region,Silt,Rice,20.0,86.7,14.1,Blight_Spores,Low,2,0
OBS-04366,2022-06-09,West_Region,Sandy,Corn,38.6,65.2,0.4,Aphids,Low,2,0
OBS-04367,2022-06-27,Central_Valley,Silt,Wheat,26.1,62.8,42.5,Whiteflies,Low,2,0
OBS-04368,2022-02-15,Central_Valley,Loam,Cotton,28.0,93.1,8.4,Blight_Spores,Medium,5,1
OBS-04369,2022-08-12,East_Region,Silt,Cotton,22.2,87.2,11.4,Whiteflies,Low,2,0
OBS-04370,2023-07-27,North_Region,Sandy,Wheat,25.9,46.8,43.8,Whiteflies,Low,3,0
OBS-04371,2023-09-16,Central_Valley,Loam,Soybean,25.8,93.9,39.9,Whiteflies,Medium,5,1
OBS-04372,2023-10-20,North_Region,Sandy,Tomato,10.2,88.2,20.7,Aphids,Low,3,0
OBS-04373,2022-07-28,West_Region,Sandy,Corn,19.0,60.2,2.5,Blight_Spores,Low,2,0
OBS-04374,2022-03-19,West_Region,Clay,Corn,21.9,65.7,23.1,Beetles,Low,0,0
OBS-04375,2022-05-22,West_Region,Loam,Wheat,28.7,30.7,8.5,Armyworms,Medium,5,1
OBS-04376,2022-07-17,East_Region,Loam,Barley,23.7,86.7,17.6,Aphids,Low,3,0
OBS-04377,2023-05-06,North_Region,Loam,Rice,13.3,65.7,11.1,Armyworms,Low,1,0
OBS-04378,2023-04-14,East_Region,Silt,Barley,38.3,88.9,4.8,Aphids,Medium,5,1
OBS-04379,2023-09-08,East_Region,Silt,Barley,17.3,80.5,29.3,Beetles,Low,0,0
OBS-04380,2023-07-08,East_Region,Silt,Corn,34.9,84.6,47.9,Blight_Spores,Low,3,0
OBS-04381,2023-11-18,West_Region,Silt,Tomato,12.2,66.0,7.7,Aphids,Low,3,0
OBS-04382,2022-12-31,Central_Valley,Clay,Soybean,13.3,55.9,43.1,Whiteflies,Low,0,0
OBS-04383,2023-08-31,Central_Valley,Clay,Barley,10.8,89.6,33.3,Blight_Spores,Low,3,0
OBS-04384,2022-08-23,East_Region,Sandy,Barley,12.0,65.8,3.5,Whiteflies,Low,1,0
OBS-04385,2023-10-19,West_Region,Sandy,Barley,18.7,74.9,32.4,Aphids,Low,0,0
OBS-04386,2022-11-28,North_Region,Loam,Cotton,16.0,71.7,7.3,Blight_Spores,Medium,5,1
OBS-04387,2022-08-07,Central_Valley,Loam,Soybean,26.4,60.4,1.6,Aphids,Low,2,0
OBS-04388,2023-02-11,Central_Valley,Silt,Cotton,17.1,80.5,39.6,Aphids,Low,1,0
OBS-04389,2022-06-04,South_Region,Clay,Cotton,21.5,84.4,17.5,Blight_Spores,Low,2,0
OBS-04390,2023-03-21,East_Region,Silt,Soybean,32.8,88.5,26.5,Armyworms,Low,0,0
OBS-04391,2023-01-02,Central_Valley,Clay,Tomato,17.0,91.4,3.9,Whiteflies,Medium,4,1
OBS-04392,2023-01-26,East_Region,Clay,Wheat,25.8,82.6,6.2,Whiteflies,High,7,1
OBS-04393,2022-04-05,South_Region,Sandy,Cotton,26.5,94.6,28.7,Blight_Spores,Medium,5,1
OBS-04394,2022-04-07,West_Region,Silt,Rice,10.6,84.3,16.9,Armyworms,Low,1,0
OBS-04395,2022-01-12,West_Region,Sandy,Soybean,20.9,65.2,15.3,Beetles,Low,0,0
OBS-04396,2023-02-28,Central_Valley,Sandy,Barley,27.6,36.5,21.1,Whiteflies,Low,1,0
OBS-04397,2022-07-05,East_Region,Loam,Wheat,29.3,50.8,44.6,Beetles,Low,1,0
OBS-04398,2023-09-03,South_Region,Sandy,Tomato,33.2,82.9,0.7,Armyworms,High,8,1
OBS-04399,2023-08-06,West_Region,Silt,Corn,13.4,62.3,17.7,Aphids,Low,0,0
OBS-04400,2023-03-18,East_Region,Sandy,Corn,28.8,59.3,45.9,Armyworms,Low,2,0
OBS-04401,2023-10-30,East_Region,Sandy,Cotton,27.0,91.1,4.8,Blight_Spores,Medium,5,1
OBS-04402,2023-11-09,South_Region,Silt,Wheat,24.8,31.1,13.2,Beetles,Low,0,0
OBS-04403,2022-01-17,East_Region,Loam,Barley,28.2,43.2,29.2,Armyworms,Low,2,0
OBS-04404,2023-06-28,West_Region,Loam,Barley,28.3,35.9,22.0,Whiteflies,Low,2,0
OBS-04405,2023-05-04,South_Region,Silt,Tomato,35.7,54.8,17.6,Whiteflies,High,7,1
OBS-04406,2023-10-02,Central_Valley,Loam,Cotton,38.7,40.8,43.0,Aphids,Medium,6,1
OBS-04407,2022-09-03,East_Region,Sandy,Barley,14.1,64.4,22.4,Aphids,Low,0,0
OBS-04408,2022-09-09,East_Region,Silt,Corn,36.8,83.8,31.0,Beetles,Medium,5,1
OBS-04409,2022-01-17,East_Region,Silt,Rice,36.6,73.3,43.3,Armyworms,Medium,5,1
OBS-04410,2022-12-20,East_Region,Silt,Corn,36.3,35.0,48.9,Blight_Spores,Medium,4,1
OBS-04411,2022-05-14,West_Region,Sandy,Wheat,33.9,33.1,2.2,Aphids,Low,3,0
OBS-04412,2023-06-02,South_Region,Sandy,Tomato,38.7,67.6,37.9,Whiteflies,High,7,1
OBS-04413,2022-05-04,South_Region,Clay,Corn,11.5,68.1,46.7,Beetles,Low,0,0
OBS-04414,2023-09-08,South_Region,Loam,Cotton,15.8,48.5,27.7,Aphids,Low,0,0
OBS-04415,2023-08-25,North_Region,Loam,Corn,23.4,76.9,24.5,Whiteflies,Low,3,0
OBS-04416,2022-06-26,West_Region,Loam,Tomato,17.9,39.6,45.6,Whiteflies,Low,3,0
OBS-04417,2023-08-07,North_Region,Loam,Corn,26.5,80.6,25.2,Whiteflies,High,8,1
OBS-04418,2023-05-07,West_Region,Loam,Tomato,36.5,64.7,4.7,Whiteflies,Medium,6,1
OBS-04419,2023-05-24,North_Region,Sandy,Cotton,25.8,89.8,44.9,Aphids,Medium,4,1
OBS-04420,2023-11-25,Central_Valley,Silt,Cotton,31.6,30.8,11.2,Aphids,Low,3,0
OBS-04421,2022-04-08,West_Region,Sandy,Rice,37.0,39.9,22.9,Beetles,Low,0,0
OBS-04422,2022-12-24,Central_Valley,Loam,Wheat,33.5,94.6,9.7,Beetles,Medium,5,1
OBS-04423,2023-10-06,West_Region,Loam,Corn,15.6,76.7,7.9,Blight_Spores,Medium,5,1
OBS-04424,2022-06-22,North_Region,Sandy,Tomato,29.3,82.9,17.9,Beetles,Medium,4,1
OBS-04425,2022-05-09,North_Region,Silt,Tomato,28.4,58.7,10.5,Whiteflies,Medium,4,1
OBS-04426,2023-07-29,West_Region,Silt,Corn,30.2,55.8,7.8,Blight_Spores,Low,1,0
OBS-04427,2023-01-12,South_Region,Silt,Corn,26.5,53.0,23.0,Beetles,Low,1,0
OBS-04428,2022-06-20,West_Region,Silt,Barley,35.0,63.4,22.7,Aphids,Low,1,0
OBS-04429,2023-04-28,South_Region,Sandy,Corn,37.5,55.2,49.2,Blight_Spores,Low,2,0
OBS-04430,2023-06-14,Central_Valley,Sandy,Rice,35.1,69.3,25.5,Whiteflies,Medium,5,1
OBS-04431,2023-05-16,South_Region,Clay,Tomato,22.2,50.1,38.3,Armyworms,Low,0,0
OBS-04432,2023-05-25,East_Region,Loam,Corn,29.2,55.8,44.3,Aphids,High,8,1
OBS-04433,2022-12-07,North_Region,Silt,Soybean,27.2,41.5,5.2,Whiteflies,Medium,5,1
OBS-04434,2022-03-09,East_Region,Silt,Soybean,31.5,81.9,22.7,Armyworms,Medium,5,1
OBS-04435,2022-04-17,North_Region,Silt,Barley,16.9,31.9,27.4,Whiteflies,Low,0,0
